CID,SMILES
100441332,CC[C@@H](C(=O)NCC)N(CC1=CC=C(C=C1)OC)C(=O)CN2C(=O)C3=CC=CC=C3S2(=O)=O
100441382,C1COCCN1CC2=CC=C(C=C2)CNC(=O)C3=C(C=CC(=C3)Cl)OCC4=CC=CC=C4
100443379,CC[C@H](C(=O)NC1CCCC1)N(CC2=CC=C(C=C2)OC)C(=O)CN(C3=CC4=C(C=C3)OCO4)S(=O)(=O)C
100444006,CC1=CC(=CC=C1)C(=O)NC2=NN=C(S2)S(=O)(=O)N[C@H](C)C3=CC=C(C=C3)F
100444013,C1=CC=C(C(=C1)N2[C@@H]([C@@H](NC2=S)C3=CC=CC=N3)C4=CC=CN4)O
100444033,C1CCN(C1)CC2=CC=CC(=C2)CNC(=O)/C(=C/C3=CC(=CC=C3)[N+](=O)[O-])/C4=CC=CC=C4
100449193,CC1=CC=C(C=C1)S(=O)(=O)N(CC(=O)N(CC2=CC(=CC=C2)Cl)[C@@H](C)C(=O)NC(C)C)C3=CC=C(C=C3)C(C)C
100455658,COC1=CC=C(C=C1)S(=O)(=O)N(CC(=O)NCC2=CC(=CC=C2)CN3CCCCC3)C4=CC=C(C=C4)Cl
100477468,CCCNC(=O)[C@@H](C)N(CC1=CC=CC=C1Cl)C(=O)CSCC2=CC(=CC=C2)Cl
100483407,CS(=O)(=O)N(CC1=CC=C(C=C1)C(=O)NCCOC2=CC=C(C=C2)F)C3=CC(=C(C=C3)F)Cl
100489129,CC1=CC(=C(N1C2=C(C=C(C=C2)Cl)Cl)C)[C@H]3[C@H](NC(=S)N3C4=C(C=CC(=C4)OC)OC)C5=CC=CC=N5
100517045,CC1=C(C(=CC=C1)N(CCCC(=O)N(CC2=CC=C(C=C2)F)[C@@H](CC3=CC=CC=C3)C(=O)NC(C)C)S(=O)(=O)C)C
100644241,CS(=O)(=O)N(CC(=O)N(CC1=C(C=C(C=C1)Cl)Cl)[C@@H](CC2=CC=CC=C2)C(=O)NC3CCCCC3)C4=CC(=CC=C4)Br
100656628,CNC(=O)[C@H](CC1=CC=CC=C1)N(CC2=CC=CC=C2)C(=O)CN(C3=CC(=CC=C3)OC)S(=O)(=O)C4=CC=CC=C4
100656892,CCCCNC(=O)[C@@H](CC1=CC=CC=C1)N(CC2=CC=C(C=C2)F)C(=O)CN(C3=C(C=CC(=C3)C(F)(F)F)Cl)S(=O)(=O)C
100657298,COC1=C(C=C(C=C1)Cl)NS(=O)(=O)C2=CC=CC(=C2)C(=O)NN
100667490,CN(CC[C@H]1CCCO1)CC(=O)NC2=CC=CC=C2Br
101349907,C1=CC=C2C(=C1)C(C3=CC=CC=C32)COC(=O)N[C@@H](C4=CC=C(C=C4)OP(=O)(O)O)C(=O)O
102723601,C1=CC(=NC(=C1[N+](=O)[O-])N)OC(C(F)(F)F)C(F)(F)F
102761171,CNC1=NC(=C(C=C1Cl)Cl)OC2=C(C(=CC=C2)Cl)F
103006171,CN1C(=CC=N1)CCC(C2=CC(=C(C(=C2)F)F)F)O
103010818,C[C@@H](C1=CC(=C(C=C1)OC2=C(C=CC(=C2)[N+](=O)[O-])Br)Cl)O
103038497,C1=CC(=CC=C1/C=C/C(=O)O)OCC2=CC(=C(C=C2)F)Cl
103052762,CCCNC(CC1=C(C=CC(=C1)Cl)F)COC(C)(C)C
103055172,CCOC(=O)C(CC1=CN=C(C=N1)Cl)C#N
103062316,C1CSCC1NC2=C(C=C(C=C2)N)F
103080904,CN(C)CCOCCNS(=O)(=O)C1=CC=CC(=C1C#N)F
103081276,C1CCN(CC1)C2=CC=C(C=C2)CNCCOCC(F)F
103081361,C1=CC(=C(C=C1Cl)[N+](=O)[O-])NCCOCC(F)F
103081362,C1=CC(=C(C=C1NCCOCC(F)F)C(F)(F)F)C#N
103081884,C(COCC(F)F)NS(=O)(=O)CBr
103085017,CC(C)CNC(C)C1=NN=NN1C2=CC(=C(C=C2Cl)Cl)Cl
103086257,CCNC(C)C1=NN=NN1C(C)C2CCCC2
103086685,CC1=C(C(=CC=C1)N2C(=NN=N2)C(C)NCCOC)Br
103086686,CCCNC(C)C1=NN=NN1C2=CC=CC(=C2Br)C
103325225,CCNC1=NC(=C2C=CSC2=N1)N(C)C3CCOCC3
104369359,C1C(C2=CC=CC=C2O1)N3C(=O)C(=C(NC3=O)Cl)F
104474778,CC1CCC(CC1)CNC(=O)C(C)C(C)N
104479094,CCC1CCN(C1)CC2=CC(=CC(=C2)F)N
104479097,CCC1CCN(C1)CC(=O)NC2=CC(=C(C=C2)Cl)N
104517618,CC(C(=O)NC1=C(C=CC(=C1)C(=O)O)OC)S(=O)(=O)C
104630253,CCC(CO)(CO)NC(=O)C1=CC(=NC=C1)Br
104659568,CCCOC1=CC=CC=C1C(CCCOC)O
104659569,CCCOC1=CC=CC=C1C(CSCC)O
105001396,CCC1=NN(C(=C1Cl)CC(C2CCC(O2)C)NCC)CC
105251896,CC1=CSC=C1C(CC2=NC=NN2C(C)C)NN
105273759,CCOC(C(C1=NC=CN1C)NN)C(C)(C)C
105277135,CC1CCC(CC1)(C(C2=CC=C(S2)Cl)NN)OC
105281007,CCCN1C(=NC=N1)CC(C2=C(C=C(C=C2)Br)F)NN
105310993,CC1=CC(=CC(=C1)Cl)C(CC2CC2)NN
105311167,CC1=CC(=CC=C1)CCC(CC2CC2)NN
105327147,CC1=C(C=CC=C1Br)C(CC2=C(C(=CC=C2)F)Br)NN
105328940,C1CC(OC1)CCC(CCCC(F)(F)F)NN
105353894,CC(C)C(C(=O)O)SCC(=O)NC1=CC=C(C=C1)Br
105353980,CCC(C(=O)N)SC(C(C)C)C(=O)O
105359596,CC(C1=NN(C=N1)CC(=O)NC2=CC(=CC=C2)F)N
105360237,CCOC(=O)C1C(CC(=O)N1)(C)C2=C(C=C(C=C2)Cl)Cl
105361912,CCCNCC1CCCCN1S(=O)(=O)C2CCCC2
105361917,COCCNCC1CCCCN1S(=O)(=O)C2CCCC2
105362070,CCC1=C(N=NC(=N1)NC2=CC(=C(C=C2)C(=O)O)Cl)CC
105362420,CCC1=C(N=NC(=N1)NC(C)C(=O)OC)CC
105381226,CC1CC2=CC=CC=C2N(C1)C(=O)C3=C(C(=NC=C3)F)F
105462337,CC(C)N1CCC(C1)N2C(=CC=N2)CN
105464096,C1CSCCC2=NC(=NC=C21)C(=O)O
105479141,C1CS(=O)(=O)CCC1(CC(=O)O)CO
105487068,CC(C)C1=C2C=CC=C(C2=NN1C)C3(CC3)N
105487301,CC1=CC=C(C=C1)C2(C[C@H]2CN)C3CCCC3
105488383,C1CCC(CC1)C2=NOC3=C(C=CC=C23)CN
105488547,C1CSCCC12CN(C(=O)O2)CCCN
105493381,CCOC1=NC(=NC2=C1CCNC2)C3CCC3
106102852,CCCOCCC(=O)NCC1(CCOC1)O
106323497,CCCCC(CC)(CNCC)C[Si](C)(C)C
106326970,CC(C)C1CNC2(CCCC2)CN1CCN3CCSCC3
106328144,CCC(C)(CC)NC1=C(C=C(C=C1)C(=O)NCC)N
106328526,CCC(C)(CC)NCC1CSC2=CC=CC=C12
106331630,CCC(C)(CC)NS(=O)(=O)C1=CC(=CC(=C1Cl)CO)Cl
106398970,COC1=CC(=C(C=C1)C#N)NCCC2=NOC=N2
106433082,CC1C(=O)NC2(CCCC2)C(=O)N1CCSCC#C
106433091,CC(C)C1C(=O)NC(C(=O)N1CCSCC#C)C2CC2
106433101,CCCNC1=CN=C(C=C1)C(=O)NCCSC(F)(F)F
106433117,CC1=CC(=C(C=N1)C(=O)NCCSC(F)(F)F)NC
106433119,CCNC1=NC(=CC(=C1)C(=O)NCCSC(F)(F)F)C
106435110,COC1=CC=C(C=C1)CCNCC(C2=CSC=C2)O
106437075,C/C(=C\Cl)/COC1=C(C(=CC=C1)Cl)CNCCOC
106440191,C/C(=C/Cl)/CN1C=CC2=C1C=CC(=C2)Br
106442177,CC(C)([C@@H](C(=O)O)N)SCCOC1=CC=CC=C1F
106445540,CCCNC(C1CSCCN1C)C2=C(C=CN=C2N)C
106452749,CCCOCCN(CCC#N)C1CC1
106453361,CCCOCCSC(C)CN
106477186,CC1=CC=CC=C1CC2=NC(=S)C3=C(N2)CCCC3
106850789,C1C(=O)NC2=C(O1)C=C(C(=C2)NC(=O)C3=C(OC=C3)Br)N
106850791,CC1=CC(=CC(=C1NC(=O)C2=C(OC=C2)Br)N)Br
106918182,CC1=CC(=C(N=C1)N(C)CC(C)CNC)Br
106918313,CC(CN(C)CC1=CC=C(S1)C(=O)NN)C(=O)NC
106918366,CNC(=O)CCN(C)C1CCNCC2=CC=CC=C12
106918430,CCNC1=NC2=C(C(=N1)N(C)CCC(=O)NC)NC=N2
106918456,CCNC1=NC(=CC(=N1)N(C)CCC(=O)NC)C(F)(F)F
106918462,CC1=C(N=C(N=C1N(C)CCC(=O)NC)C)N
106918558,CNC(=O)CCN(C)C1=NC(=NC(=C1)C(F)(F)F)N
106918584,CC1=C(N=CN=C1N(C)CC(C)C(=O)NC)N
106918638,CCNC1=C(C(=CC=C1)N(C)CC(C)C(=O)NC)[N+](=O)[O-]
106918670,CC(CN(C)C1=NC(=NC2=CC=CC=C21)NC)C(=O)NC
109794842,CCCNC(=O)C1=CC=CC(=C1)CNC(=NC)NCC2(CCCC2)CC
109800339,CN=C(NCC1=C(C=C(C=C1)F)C(F)(F)F)NC2CCN(C2)C(=O)C3CCCCC3.I
109810131,CC1(CC(C2=CC=CC=C2O1)NC(=NC)NCCN3C(=O)C4=CC=CC=C4C3=O)C.I
109811221,CCNC(=NCC1C(OC(N1C(=O)OC(C)(C)C)(C)C)C)NCCS(=O)(=O)C
109812414,CN=C(NCC1=NC=CN1CCC2=CC=CC=C2)NCC3(CCOC3)CCO.I
109815559,CCNC(=NCC1=CC(=CC=C1)COCC2=CC=CC=C2)NCC3(CCOC3)CCO
109818231,CCC(=O)N1CCC(C1)NC(=NC)NCCC2=CC=C(C=C2)OCC#C
109825285,CC(CNC(=NC)NC1CCN(C1)C(=O)C2CCCC2)C3=CC=CC=C3OC.I
109831414,CCNC(=NCC(C)N1CCOCC1)NC(C)CCS(=O)(=O)C
109831761,CC(CCS(=O)(=O)C)NC(=NC)NCC(C)(C)CCCC1=CC=CC=C1.I
109831783,CC(CCS(=O)(=O)C)NC(=NC)NCC1(CC1)C2=CC=CC=C2F
109846180,CC(C)C1=CSC(=N1)CNC(=NC)NCCC2=NN=C3N2CCCCC3
109853053,CC1=NN=C(N1C)CN=C(NCC(C)OC2=CC=C(C=C2)Cl)NC3CCCC3
109854489,CCCCNC(=NCC1=NN=C(N1C)C)NC2CCN(CC2)CCOC
109865528,C1CC(CN(C1)C(=O)C2=C(SC3=C2CCC3)N4C=CC=C4)O
109869929,CCC(CCNC(=O)C1=CC2=C(C=C1)N(C(=O)CC2)C)O
109871419,CC1=C(C(=O)OC2=CC=CC=C12)C(=O)NC3CCCCCC3CO
109887712,C/C(=C/C(=O)NC(CCO)C1=CC=CC=C1)/C(C)(C)C
109898619,CCC1(CCN(CC1)C(=O)NC2=CC3=C(C=C2)OC(=N3)N(C)C)CO
109912092,CC(C)C1=CC=CC(=N1)COC2=CC=CC=C2CO
109924495,CC1=CC=CN2C1=NC(=C2)CCNC(=O)N(C)CCO
109930048,CN1C=NC(=N1)CNC(=O)NCC2(CCC3=CC=CC=C32)O
109940864,CC1=CC(=CC=C1)OCCN=C(N)NC2CCCCCC2.I
109941444,C1CCCC(CC1)NC(=NCC2=CC=C(C=C2)CN3C=CN=C3)N
109966051,CC1=CC=CC=C1C(C2CC2)NCC(C)CCO
110028615,CC(C)C(CNC(C)C1=C(C=C(C=C1)C#N)F)O
110096344,CC1=NC=CC(=N1)CN2CCCC(C2)C3=NC=CN=C3
110107393,CC1=C(C2=C(O1)CCCC2)C(=O)N3CCN(CC(C3)C(=O)N)C
110113978,C1COC(CN1CC2=C3C=CNC3=CC=C2)CCC4=CC(=NC=C4)N
110163178,CC1=CC(=C2C(=C1)NC(=N2)CCC(=O)N3CC[C@@]([C@@H](C3)N4C=CC(=O)NC4=O)(C)O)C
110178705,C1=CC=C(C=C1)CNC2=NC=C(C=C2)NC(=O)C3=CC=C(C=C3)N
110182969,CCCCCCCCCCC(CSCCSCC(CCCCCCCCCC)O)O
110324367,CC1=C2C(=CC=C1)C=C(C(=O)N2)CNC(=O)C(C)(C)C
110465263,COC1=CC=CC=C1C2(CCCC2)C(=O)NCCCN
110482134,CN1C=C(N=N1)C(=O)NC2=CC=CC(=C2)CN
111001318,CC(C)C(C)NC(=NC)NCC1=CC=CC=C1.I
111020241,CCNC(=NCC1=C(C=C(C=C1)Cl)Cl)NCC2=NN=C3N2CCC3
111163584,CCOC(=O)N1CCN(CC1)C(=NC)NCCCCOC2=CC=C(C=C2)C.I
111167602,CCNC(=NCCCCN1C(=CC=CC1=O)C)N2CCN(CC2)C(=O)C3=CC=CO3.I
111228026,CCCNC(=NC)NCCN1CCN(CC1)CC.I
111234049,CCNC(=NCC1=NN=CN1CC)N2CCN(CC2)C3=CC=CC(=C3)C(F)(F)F
111235728,CC(COC)NC(=NC)NCCOC1=CC=CC=C1.I
111238823,CCCCOCCCNC(=NCC1CCN(C1)CC(F)(F)F)NCC
111254352,CCN(CCNC(=NC)N1CCC(CC1)C(=O)OC)C2=CC=CC=C2C.I
111304743,CN=C(NCCCN1C=NC2=CC=CC=C21)NCC(C3=CC=CO3)N4CCCCC4
111499245,CCCCNC(=NC)NCC1=CC=CC=C1OC(C)(C)C
111501341,CCNC(=NCC(C1=CC(=CC=C1)Cl)OC)N(C)CC2=CN(N=C2)C
111505907,CC(CCO)CNC(=O)NC(C1CCC1)C2=CC=C(C=C2)Cl
111519069,CCC1=NN=CN1CCNC(=NC)NC(C)C2=CC3=C(O2)C(=CC=C3)OCC
111531537,CCC1=CN=C(S1)CCNC(=NC)NCC2=C(N=CC=C2)N3CCOCC3
111556711,CN=C(NCC1=CC=CC=C1OCC=C)NCC(C2=CC(=CC=C2)F)N3CCOCC3.I
111593706,CC(C)(C)C1=CN=C(O1)CNC(=NC)NCC(=O)N2CCN(CC2)C3=CC=CC=C3
111597571,CN(C)C(CN=C(N)NC1CCOC2=CC=CC=C12)C3=CC=C(C=C3)OC.I
111597697,C1COC2=CC=CC=C2C1NC(=NCCC3=CC(=CC=C3)Cl)N.I
111672461,CCNC(=NCC1=C(N=CC=C1)OC2=CC(=CC=C2)F)NCC(C)(C3=CC=CO3)O.I
111707110,CCNC(=NCC1=NC=NN1C)NCCCC2=CN(N=C2)C.I
111722286,CC1(CCCCC1O)CNC(=O)NCCC2=CC(=CC=C2)OC
111947681,CCNC(=NCC1CN(CCO1)C)NCCCC2CCCCC2
111949646,CN=C(NCC1CC2=CC=CC=C2O1)NCC3=C(N=CC=C3)OCC4=CC=CC=C4.I
111979316,CCNC(=NCC1CCN(CC1)S(=O)(=O)C(F)(F)F)NC2CCC(CC2)O.I
113559279,COC1(CCCCC1)C2=NOC(=N2)CNCC=C
115951529,CN(C)CC1=CC=C(C=C1)NCC2=C(C(=CC=C2)F)O
116004692,CCNCC1=CSC(=N1)OCC
116065945,CC1=C(C=C(C=C1)OC2=CN=CC(=C2)CC(C)N)C
116126651,CCOC(C)CNCC(=C)C1=CC=CC=C1
116129616,CC(CCSC)N1CCCCC1=N
116129617,CC1=CC(=CC(=C1C)[N+](=O)[O-])S(=O)(=O)NC(C)CC#C
116129629,CC(CCSC)NC(=O)NC(=O)/C=C/C(=O)O
116129632,CC(CCSC)NC(=O)NC(=O)CCCC(=O)O
116129665,CCC(CC#C)N1C(=O)CCCCC1=O
116129672,CCOC(C)CNS(=O)(=O)N1CCNCC1
116129682,CCC(CC#C)N1C(=O)C2C(C1=O)C2(C)C
116129690,CCC(CC#C)N1C(=O)C2CC2C1=O
116129701,CCOC(C)CNC1=C(C(=NN1C)C(C)C)[N+](=O)[O-]
116129703,CCOC(C)CNC1=CC2=NNC(=O)N2C(=N1)C
116129704,CC(CC#C)N1C(=O)CC(CC1=O)(C)C
116130199,CCC(CC#C)NC1=C(C=C(C=C1)C(=O)NCC)[N+](=O)[O-]
116130295,CC(CC#C)NC1=C(C(=CC(=C1)F)F)[N+](=O)[O-]
116130957,CCOC(C)CN1C2=CC(=C(C=C2N=C1CCl)Cl)F
116131215,CCOC(C)CNC(=O)NC1=CC(=C(C=C1)C(=O)O)C
116131310,CCOC(C)CNC(=O)NC(C1=CN(N=C1)C)C(=O)O
116132265,CCOC(C)CNC(=O)C1=C(C=C(C=C1)S(=O)(=O)N)C
116132283,CCC(CC#C)NS(=O)(=O)C1=CNC(=O)C(=C1)Cl
116132344,CC(CC#C)NC(=O)C1=CC=C(C=C1)C(=O)O
116132418,CCOC(C)CNC(=O)C1=C(C=C(C=C1)C)C#CCO
116132438,CCOC(C)CNC(=O)C1=CC=C(S1)C#CCCO
116132441,CCOC(C)CNC(=O)C1=C(C=C(C=C1)F)C#CCO
116132446,CCOC(C)CNC(=O)C1=C(C=CC(=C1)C)C#CCO
116134956,CCOC(C)CNC1=C(C(=NC=N1)NN)OC
116136245,C1CC(C1)CCNC2CCCC3=C2C=C(S3)I
116137271,CC(C#N)NCCC1CCC1
116139342,C1CC(C1)CCNS(=O)(=O)C2=CC3=C(C=C2)NCCC3
116139605,CC(C)(CN1C2=CC(=C(C=C2N=C1N)Cl)F)SC
116156130,CCCCOCCCNC(=O)NC1CCCC(C1)C(=O)O
116158207,C1CC1C(=O)NCCN2C3=CC(=C(C=C3NC2=S)Cl)F
116158473,C1CC1C(=O)NCCNC(=O)N2CCOCC2CC(=O)O
116213095,CCC1(CCC1)NS(=O)(=O)C2=C(C=C(C=C2)C)N
116220172,CC(C)CC(CNC(=O)NCC1CSCCS1)C(=O)O
117754772,C1COCCN1C2=CC=C(C=C2)C(=O)C[C@@H]3CC=CC=C3
119371515,COCC1=C(SC2=CC=CC(=C21)F)C(=O)N3CCC[C@@H]3C(=O)O
123668479,CCC1(C2=CC3=C(C=C2C4=CC=CC=[N+]4C1(CC)CC)C5CCC3CC5)C
123689036,C[C@H](CCC[C@@H](C=C[C@H]1[C@@H](C[C@H]([C@@H]1CCCC2=CC=C(S2)C(=O)O)Cl)OC3CCCCO3)O)O[Si](C)(C)C(C)(C)C
123690938,CC(C1(CCCCO1)[SiH3])O
124776445,COC1=CC=C(C=C1)[C@H]2[C@@H]3[C@H]4CC[C@@H](C4)[C@H]3SC5=C2SC(=S)N5
124812758,C1[C@@H]2[C@@H]3C[C@@H]([C@@H]4[C@@H]3[C@@H]5[C@@H]2[C@@H]([C@@H]1O)[C@H]6[C@H]5[C@H]4[C@H](C6)O)O
124822371,CC(C)C(=O)NCC[C@H]1CN(CC2=CC=NN12)CC3=C4C=CNC4=CC=C3
124826799,CCOCC(=O)N1CCC[C@]2(C1)C[C@H](CO2)OCC3=CC=NC=C3
124838347,C1C[C@@H]2[C@@H](N(N=C2/C(=C\C3=CC=C(C=C3)Cl)/C1)C(=O)CN4[C@H]5[C@H](C(=O)N(C5=O)C6=CC=CC=C6)N=N4)C7=CC=C(C=C7)Cl
124846132,CC1=NN(C(=C1Cl)C(=O)N/N=C\C2=CC=C(S2)F)C
124950485,CN1C=CC(=N1)C(=O)N2CCOC[C@H]2C3=CC=NN3
124965990,COC1=CC=C(C=C1)CCC2=NC(=NC=C2C(=O)O)N3CCC[C@H]3C4=C(C=C(C=C4)OC)OC
125074470,CS(=O)(=O)N(CCCC(=O)N(CC1=C(C=C(C=C1)Cl)Cl)[C@H](CC2=CC=CC=C2)C(=O)NC3CCCCC3)C4=CC(=CC=C4)Cl
125074886,CC[C@H](C)NC(=O)[C@H](C)N(CC1=C(C=CC=C1Cl)Cl)C(=O)CN(C2=CC=C(C=C2)OC3=CC=CC=C3)S(=O)(=O)C4=CC=C(C=C4)C
125077405,C[C@H](C1=CC2=C(CCC2)C=C1)NC(=O)CN(C3=CC=CC=C3OC)S(=O)(=O)C4=CC=C(C=C4)OC
125077993,C[C@@H]1C[C@@H](CN(C1)C2=C(C=C(C=C2)N3[C@H]([C@H](NC3=S)C4=CC=CC=N4)C5=CC=CN5C6=NC=C(C=C6)Cl)Cl)C
125094462,CC[C@H](C)NC(=O)[C@H](CC1=CC=CC=C1)N(CC2=C(C=CC=C2Cl)Cl)C(=O)CN(C3=C(C=C(C=C3)OC)OC)S(=O)(=O)C
125102847,CC1=CC=C(C=C1)N(CC(=O)N(CC2=C(C=C(C=C2)Cl)Cl)[C@H](CC3=CC=CC=C3)C(=O)NC4CCCC4)S(=O)(=O)C5=CC=C(C=C5)F
125880656,CC1=CC=C(C=C1)NC(=O)COC2=CC=C(C=C2)/C=N\NC(=O)CN(C3=CC(=CC=C3)Br)S(=O)(=O)C
125880664,CCC1=CC=CC=C1N(CC(=O)N/N=C\C2=CC(=C(C(=C2)Br)OCC3=CC=CC=C3)OC)S(=O)(=O)C4=CC=CC=C4
126275995,COC1=C(C=CC(=C1)/C=C/2\C(=O)N(C(=O)S2)CC(=O)NC3=C(C=C(C=C3)F)F)OC4=C(C=C(C=C4)[N+](=O)[O-])[N+](=O)[O-]
140468184,CNCC1=C(C2CCC1C2)C3=CC4=C(C=C3)SC=C4C#N.Cl
144134877,CC1=CC=C(C=C1)C(=NC=N)N
144146714,CC1=C(C=CC(=C1)C2=C(C=C(C=C2)Cl)Cl)C3CC3.CC1(C(=O)C2(CO2)C(O1)(C)C)C
144201342,C/C=C\C(=C(\C)/C=C/COC)\O
144462760,CCCCN1C(=C(C=C1C2=CC=CC=C2)C(=O)NC3=CC=CC(=C3)C(F)(F)F)C
144564722,COC1=CC2=C(CC3C45C2(CCN3CCN6CCCC6)C7[C@H](C4)C(=O)N(C7CC5)CC8=CC=CC=C8)C=C1
146181941,C1CC(=C(C=C1)C2=C3C(=CCC2)C4=CC=CC=C4N3C5=CC=CC=C5)C6=CC7C(C=C6)C8=CC=CC=C8N7C9=CC=C(CC9)C#N
146216142,CC(C)CN1C2=NC(=NC=C2COC1=O)NC(C)C3=CC=C(C=C3)COC4CN(C4)C(=O)O
153477714,[2H]C1=C(C(=C(C(=C1[2H])[2H])C2=CC(=NC=C2)C3=CC(=CC(=C3)C4=C5C(=CC=C4)N(C(=N5)C6=CC(=CC(=C6O)C)C)C7=C(C=C(C=C7)C([2H])(C)C)C8=CC=C(C=C8)C(C)(C)C)C(C)(C)C)[2H])[2H]
153627505,CC(C)(C)OC(=O)N1CCN(CC1)CC(=O)N2CCC(CC2)C=O
154677977,CC(C)C(=O)NCC(C)(C)OCCC(C)(C)C(=O)N
154681041,CS(=O)(=O)C1=CC=C(C=C1)NC2=NC(=CN=C2C(=O)N)N3CCC[C@H](C3)NC(=O)C4CC5CCC(C4)N5CC6CCN(CC6)C7=CC8=C(C=C7)C(=O)N(C8=O)C9CCC(=O)NC9=O
154682541,CCOCC1=NC2=C(N1CCCCNC(=O)C3=CC(=CC=C3)N)C4=C(C=CC=N4)N=C2N
154687131,CC(C)C1(CC(=C(C1)C=C)C=C)CO
156603655,CC1=NC=CN=C1CN2CC(C(C2)NS(=O)(=O)C)C(C)C
156842239,CCNCCOCNCC=O
170683024,C1CN(C2=CC=NN2C1)C(=O)C3=NC=C(N=C3N)N4CCC5(CC4)CC6=CC=CC=C6C5N
170695640,CN1CCN(CC1)CCNC(=O)C2=C(NC(=C2)C3=CC=C(C=C3)[N+](=O)[O-])C4=CC=CC=C4[N+](=O)[O-]
171306834,C1CN(CCN1)[C@H](CC#N)C2=C(C=CC(=C2)[N+](=O)[O-])F.Cl.Cl
